match_id,minute,second,team,player,card,advantage,offensive
3857295,4,21,Japan,Miki Yamane,,False,False
3857295,5,3,Japan,Ritsu Doan,,False,False
3857295,7,2,Costa Rica,Keysher Fuller Spence,,False,False
3857295,13,22,Japan,Yuto Nagatomo,,False,False
3857295,18,21,Costa Rica,Gerson Torres Barrantes,,True,False
3857295,20,52,Japan,Miki Yamane,,True,False
3857295,21,47,Japan,Wataru Endo,,False,False
3857295,30,44,Japan,Yuto Nagatomo,,False,False
3857295,31,10,Costa Rica,Francisco Javier Calvo Quesada,,False,False
3857295,35,0,Costa Rica,Keysher Fuller Spence,,False,False
3857295,36,33,Costa Rica,Kendall Jamaal Waston Manley,,True,False
3857295,36,43,Japan,Ayase Ueda,,False,False
3857295,37,33,Costa Rica,Yeltsin Ignacio Tejeda Valverde,,True,False
3857295,38,24,Japan,Yuto Nagatomo,,False,False
3857295,40,50,Costa Rica,Anthony Daniel Contreras Enríquez,Yellow Card,False,False
3857295,43,11,Japan,Miki Yamane,Yellow Card,False,False
3857295,44,18,Japan,Daichi Kamada,,False,False
3857295,44,49,Costa Rica,Gerson Torres Barrantes,,False,False
3857295,45,28,Japan,Ritsu Doan,,False,False
3857295,47,23,Japan,Hiroki Ito,,False,False
3857295,54,32,Japan,Hiroki Ito,,False,False
3857295,60,53,Costa Rica,Celso Borges Mora,Yellow Card,False,False
3857295,63,19,Costa Rica,Francisco Javier Calvo Quesada,,False,False
3857295,67,16,Japan,Yuki Soma,,False,False
3857295,69,37,Costa Rica,Francisco Javier Calvo Quesada,Yellow Card,False,False
3857295,72,47,Japan,Wataru Endo,,False,False
3857295,73,36,Japan,Takuma Asano,,False,False
3857295,75,51,Japan,Hiroki Ito,,False,False
3857295,76,5,Japan,Junya Ito,,True,False
3857295,83,6,Japan,Ko Itakura,Yellow Card,False,False
3857295,91,26,Costa Rica,Bryan Oviedo,,True,False
3857295,92,31,Japan,Wataru Endo,Yellow Card,False,False
3857295,93,48,Japan,Kaoru Mitoma,,False,False
3857295,95,6,Costa Rica,Bryan Oviedo,,False,False
3857281,3,54,Canada,Steven de Sousa Vitoria,,False,False
3857281,7,6,Croatia,Luka Modrić,,True,False
3857281,13,9,Croatia,Borna Sosa,,False,False
3857281,14,40,Canada,Alphonso Davies,,False,False
3857281,16,45,Croatia,Ivan Perišić,,False,False
3857281,24,26,Canada,Richie Laryea,,False,False
3857281,28,2,Croatia,Marko Livaja,,False,False
3857281,30,1,Croatia,Dejan Lovren,,False,False
3857281,37,17,Croatia,Ivan Perišić,,False,False
3857281,46,39,Croatia,Ivan Perišić,,False,False
3857281,51,12,Canada,Tajon Buchanan,Yellow Card,False,False
3857281,54,39,Croatia,Luka Modrić,,False,False
3857281,55,5,Croatia,Dejan Lovren,Yellow Card,True,False
3857281,61,40,Croatia,Joško Gvardiol,,False,False
3857281,71,8,Croatia,Ivan Perišić,,False,False
3857281,80,42,Canada,Lucas Daniel Cavallini,,False,False
3857281,83,51,Croatia,Luka Modrić,,False,False
3857281,85,13,Croatia,Marcelo Brozović,,False,False
3857281,90,25,Canada,Steven de Sousa Vitoria,,False,False
3857281,91,16,Croatia,Lovro Majer,,False,False
3857281,95,21,Croatia,Marcelo Brozović,,False,False
3857287,1,59,Uruguay,Darwin Gabriel Núñez Ribeiro,,False,False
3857287,3,40,Uruguay,Matías Vecino Falero,,False,False
3857287,5,22,South Korea,Sang-Ho Na,,False,False
3857287,10,6,South Korea,Sang-Ho Na,,False,False
3857287,20,49,South Korea,Woo-Young Jung,,False,False
3857287,24,0,South Korea,Woo-Young Jung,,False,False
3857287,27,44,Uruguay,Facundo Pellistri Rebollo,,False,False
3857287,44,31,South Korea,In-Beom Hwang,,False,False
3857287,46,8,Uruguay,Facundo Pellistri Rebollo,,False,False
3857287,52,21,South Korea,Woo-Young Jung,,False,False
3857287,53,38,South Korea,Woo-Young Jung,,False,False
3857287,55,38,Uruguay,José Martín Cáceres Silva,Yellow Card,False,False
3857287,79,39,South Korea,Gue-Sung Cho,,False,False
3857287,82,43,South Korea,In-Beom Hwang,,False,False
3857287,87,45,South Korea,Gue-Sung Cho,Yellow Card,False,False
3857287,88,55,South Korea,Kang-In Lee,,True,False
3857287,94,2,Uruguay,Matías Nicolás Viña Susperreguy,,False,False
3857287,96,48,Uruguay,Guillermo Varela Olivera,,False,True
3857299,1,10,South Korea,Moon-Hwan Kim,,False,False
3857299,2,50,South Korea,Woo-Young Jung,,False,False
3857299,4,1,South Korea,In-Beom Hwang,,False,False
3857299,5,37,Ghana,Tariq Lamptey,,False,False
3857299,13,9,South Korea,Woo-Yeong Jeong,,False,False
3857299,19,16,South Korea,Jin-Su Kim,,False,False
3857299,19,59,Ghana,Daniel Amartey,Yellow Card,False,True
3857299,22,46,South Korea,In-Beom Hwang,,False,False
3857299,26,27,South Korea,Woo-Young Jung,,True,False
3857299,26,30,South Korea,Woo-Young Jung,Yellow Card,False,False
3857299,28,20,Ghana,Mohamed Salisu,,False,False
3857299,31,5,Ghana,Iñaki Williams Arthuer,,False,False
3857299,45,16,South Korea,Gue-Sung Cho,,False,False
3857299,62,2,South Korea,In-Beom Hwang,,False,False
3857299,67,12,South Korea,Kang-In Lee,,False,False
3857299,70,17,South Korea,Woo-Young Jung,,False,False
3857299,72,28,Ghana,Tariq Lamptey,Yellow Card,False,False
3857299,76,30,South Korea,Young-Gwon Kim,Yellow Card,False,False
3857299,85,3,Ghana,Salis Abdul Samed,,False,False
3857299,92,3,South Korea,Gue-Sung Cho,,True,False
3857299,92,19,Ghana,Iñaki Williams Arthuer,,False,False
3857299,94,24,Ghana,Kamaldeen Sulemana,,False,False
3857299,95,42,South Korea,Gue-Sung Cho,,False,False
3857299,97,5,Ghana,Iñaki Williams Arthuer,,False,False
3857299,98,13,Ghana,Abdul Rahman Baba,,True,False
3857294,7,19,Netherlands,Davy Klaassen,,False,False
3857294,8,40,Netherlands,Daley Blind,,False,False
3857294,10,17,Netherlands,Denzel Dumfries,,False,False
3857294,12,11,Netherlands,Memphis Depay,,False,False
3857294,12,38,Qatar,Abdelkarim Hassan Al Haj Fadlalla,,False,False
3857294,17,1,Netherlands,Memphis Depay,,False,True
3857294,18,46,Qatar,Homam Alamin Ahmed,,False,False
3857294,20,21,Netherlands,Denzel Dumfries,,False,False
3857294,31,47,Netherlands,Denzel Dumfries,,False,False
3857294,33,9,Netherlands,Marten de Roon,,False,False
3857294,36,14,Qatar,Homam Alamin Ahmed,,False,False
3857294,38,12,Qatar,Assim Omer Al Haj Madibo,,False,False
3857294,43,13,Qatar,Abdulaziz Hatem Mohammed Abdullah,,False,False
3857294,45,16,Netherlands,Denzel Dumfries,,False,False
3857294,51,15,Netherlands,Nathan Aké,Yellow Card,False,False
3857294,54,47,Netherlands,Jurriën David Norman Timber,,False,False
3857294,56,41,Qatar,Hassan Khalid Al Heidos,,False,False
3857294,60,55,Netherlands,Daley Blind,,False,False
3857294,61,42,Qatar,Hassan Khalid Al Heidos,,False,False
3857294,66,6,Netherlands,Vincent Janssen,,False,False
3857294,67,15,Netherlands,Cody Mathès Gakpo,,False,True
3857294,72,15,Netherlands,Jurriën David Norman Timber,,False,False
3857294,81,26,Qatar,Mohammed Muntari,,False,False
3857294,86,48,Netherlands,Wout Weghorst,,False,False
3857294,88,44,Netherlands,Teun Koopmeiners,,False,False
3857294,89,21,Netherlands,Teun Koopmeiners,,False,False
3857294,93,9,Netherlands,Wout Weghorst,,False,False
3869220,0,15,Morocco,Hakim Ziyech,,False,False
3869220,8,5,Spain,Pablo Martín Páez Gavira,,False,False
3869220,9,48,Spain,Marcos Llorente Moreno,,False,False
3869220,12,23,Spain,Rodrigo Hernández Cascante,,False,False
3869220,12,43,Spain,Pablo Martín Páez Gavira,,False,False
3869220,18,32,Spain,Jordi Alba Ramos,,False,False
3869220,19,6,Morocco,Selim Amallah,,False,False
3869220,20,11,Spain,Daniel Olmo Carvajal,,False,False
3869220,26,41,Morocco,Romain Saïss,,False,False
3869220,28,34,Spain,Pedro González López,,False,False
3869220,31,2,Spain,Rodrigo Hernández Cascante,,False,False
3869220,35,7,Spain,Pablo Martín Páez Gavira,,False,False
3869220,37,46,Morocco,Sofiane Boufal,,True,False
3869220,40,49,Spain,Pablo Martín Páez Gavira,,False,False
3869220,46,26,Morocco,Noussair Mazraoui,,False,False
3869220,48,49,Morocco,Hakim Ziyech,,False,False
3869220,50,57,Morocco,Achraf Hakimi Mouh,,False,False
3869220,51,43,Spain,Daniel Olmo Carvajal,,False,False
3869220,53,2,Morocco,Achraf Hakimi Mouh,,False,False
3869220,57,45,Morocco,Hakim Ziyech,,False,False
3869220,58,22,Morocco,Achraf Hakimi Mouh,,True,False
3869220,60,28,Morocco,Nayef Aguerd,,False,False
3869220,75,53,Spain,Aymeric Laporte,Yellow Card,False,False
3869220,82,52,Spain,Jordi Alba Ramos,,False,False
3869220,89,5,Morocco,Romain Saïss,Yellow Card,True,False
3869220,89,12,Morocco,Azzedine Ounahi,,False,False
3869220,91,26,Spain,Álvaro Borja Morata Martín,,False,False
3869220,94,2,Morocco,Azzedine Ounahi,,False,False
3869220,91,6,Morocco,Yahia Attiyat allah,,False,False
3869220,93,25,Morocco,Hakim Ziyech,,False,True
3869220,95,16,Morocco,Romain Saïss,,False,False
3869220,101,7,Morocco,Abdessamad Ezzalzouli,,False,False
3869220,111,52,Morocco,Walid Cheddira,,True,False
3857297,1,2,Poland,Piotr Zieliński,,False,False
3857297,3,34,Saudi Arabia,Abdulelah Saad Hameed Al-Malki,,False,False
3857297,10,32,Saudi Arabia,Mohammed Kanoo,,False,False
3857297,11,20,Poland,Matty Cash,,False,False
3857297,14,31,Poland,Jakub Piotr Kiwior,Yellow Card,False,False
3857297,15,31,Poland,Matty Cash,Yellow Card,False,False
3857297,17,35,Saudi Arabia,Saleh Khalid Al Shehri,,False,False
3857297,18,47,Poland,Arkadiusz Milik,Yellow Card,False,False
3857297,28,4,Saudi Arabia,Abdulelah Saad Hameed Al-Malki,,False,False
3857297,29,54,Saudi Arabia,Mohammed Kanoo,,False,True
3857297,33,0,Saudi Arabia,Saleh Khalid Al Shehri,,False,False
3857297,34,29,Poland,Robert Lewandowski,,False,True
3857297,42,29,Poland,Krystian Bielik,,False,False
3857297,48,23,Saudi Arabia,Abdulelah Al Amri,Yellow Card,False,False
3857297,51,5,Poland,Piotr Zieliński,,False,False
3857297,46,52,Poland,Grzegorz Krychowiak,,False,False
3857297,48,7,Saudi Arabia,Abdulelah Saad Hameed Al-Malki,,False,False
3857297,51,18,Poland,Matty Cash,,False,True
3857297,52,28,Saudi Arabia,Saleh Khalid Al Shehri,,False,False
3857297,53,14,Poland,Krystian Bielik,,False,False
3857297,56,36,Saudi Arabia,Nawaf Shaker Al Abid,,False,False
3857297,60,52,Poland,Robert Lewandowski,,False,False
3857297,63,43,Saudi Arabia,Saud Abdullah Abdul Hamid,,False,False
3857297,64,34,Saudi Arabia,Mohammed Kanoo,,False,False
3857297,65,8,Poland,Matty Cash,,False,False
3857297,66,27,Poland,Grzegorz Krychowiak,,True,False
3857297,66,35,Poland,Krystian Bielik,,False,False
3857297,69,25,Poland,Jakub Kamiński,,False,False
3857297,70,55,Saudi Arabia,Abdulelah Al Amri,,False,False
3857297,75,30,Poland,Krystian Bielik,,False,False
3857297,76,47,Saudi Arabia,Sultan Abdullah Salim Al Ghannam,,False,False
3857297,80,24,Saudi Arabia,Firas Tariq Nasser Al Albirakan,,False,False
3857297,84,25,Poland,Jakub Kamiński,,False,False
3857297,88,28,Saudi Arabia,Nasser Al Dawsari,,False,False
3857263,1,48,Spain,Marco Asensio Willemsen,,False,False
3857263,2,42,Germany,Thilo Kehrer,,False,False
3857263,3,13,Germany,Leon Goretzka,,False,False
3857263,9,51,Spain,Pablo Martín Páez Gavira,,True,False
3857263,13,47,Germany,Leon Goretzka,,False,False
3857263,21,54,Germany,Joshua Kimmich,,True,False
3857263,22,4,Spain,Ferrán Torres García,,False,False
3857263,23,17,Germany,Serge Gnabry,,False,False
3857263,26,23,Spain,Rodrigo Hernández Cascante,,False,False
3857263,27,18,Germany,David Raum,,False,False
3857263,29,2,Spain,Marco Asensio Willemsen,,False,False
3857263,33,56,Germany,David Raum,,False,False
3857263,36,5,Germany,Thilo Kehrer,Yellow Card,False,False
3857263,37,32,Spain,Pablo Martín Páez Gavira,,False,False
3857263,38,10,Spain,Jordi Alba Ramos,,False,False
3857263,43,28,Spain,Sergio Busquets i Burgos,Yellow Card,False,False
3857263,45,51,Germany,Thilo Kehrer,,False,False
3857263,46,22,Germany,Thilo Kehrer,,True,False
3857263,47,24,Spain,Pablo Martín Páez Gavira,,False,False
3857263,49,17,Spain,Sergio Busquets i Burgos,,False,False
3857263,56,58,Germany,Leon Goretzka,Yellow Card,False,False
3857263,59,8,Germany,Joshua Kimmich,Yellow Card,False,False
3857263,59,51,Spain,Pablo Martín Páez Gavira,,False,False
3857263,63,27,Germany,Serge Gnabry,,False,False
3857263,64,48,Spain,Daniel Olmo Carvajal,,False,False
3857263,68,31,Germany,Leon Goretzka,,True,False
3857263,79,6,Spain,Rodrigo Hernández Cascante,,False,False
3857263,91,54,Spain,Daniel Olmo Carvajal,,False,False
3857263,94,41,Germany,Nico Schlotterbeck,,True,False
3857283,1,7,Morocco,Nayef Aguerd,,False,False
3857283,10,2,Morocco,Romain Saïss,,False,False
3857283,14,51,Morocco,Sofyan Amrabat,,False,False
3857283,18,41,Belgium,Amadou Onana,,False,False
3857283,21,48,Belgium,Thomas Meunier,,False,False
3857283,22,56,Belgium,Michy Batshuayi Tunga,,False,False
3857283,27,52,Belgium,Amadou Onana,Yellow Card,False,False
3857283,29,43,Morocco,Selim Amallah,,False,False
3857283,30,57,Morocco,Selim Amallah,,False,False
3857283,37,14,Morocco,Sofyan Amrabat,,False,False
3857283,37,52,Morocco,Romain Saïss,,False,False
3857283,42,45,Morocco,Selim Amallah,,False,True
3857283,44,18,Morocco,Noussair Mazraoui,,False,False
3857283,44,59,Belgium,Thorgan Hazard,,False,False
3857283,47,30,Belgium,Thorgan Hazard,,False,False
3857283,48,48,Belgium,Timothy Castagne,,False,False
3857283,59,19,Morocco,Hakim Ziyech,,False,False
3857283,67,45,Belgium,Michy Batshuayi Tunga,,False,True
3857283,71,8,Belgium,Thomas Meunier,,False,False
3857283,79,25,Morocco,Abderrazak Hamdallah,,False,False
3857283,79,59,Morocco,Hakim Ziyech,,False,False
3857283,85,25,Morocco,Jawad El Yamiq,,True,False
3857283,86,9,Belgium,Axel Witsel,,False,False
3857283,87,12,Morocco,Sofyan Amrabat,,True,False
3857283,88,21,Morocco,Abdelhamid Sabiri,,False,False
3857283,94,38,Morocco,Abdelhamid Sabiri,Yellow Card,False,False
3869321,0,9,Netherlands,Marten de Roon,,False,False
3869321,5,1,Argentina,Nicolás Hernán Otamendi,,False,False
3869321,11,49,Netherlands,Jurriën David Norman Timber,,False,False
3869321,12,54,Argentina,Cristian Gabriel Romero,,False,False
3869321,18,33,Netherlands,Denzel Dumfries,,False,False
3869321,24,37,Netherlands,Denzel Dumfries,,False,False
3869321,25,53,Netherlands,Jurriën David Norman Timber,,True,False
3869321,25,56,Netherlands,Cody Mathès Gakpo,,False,False
3869321,27,5,Netherlands,Cody Mathès Gakpo,,False,False
3869321,39,26,Argentina,Julián Álvarez,,True,False
3869321,39,44,Argentina,Enzo Fernandez,,False,False
3869321,40,40,Netherlands,Virgil van Dijk,,False,False
3869321,42,21,Argentina,Marcos Javier Acuña,Yellow Card,False,False
3869321,44,24,Argentina,Cristian Gabriel Romero,Yellow Card,False,False
3869321,46,35,Argentina,Julián Álvarez,,False,False
3869321,47,56,Netherlands,Marten de Roon,,False,False
3869321,45,43,Netherlands,Frenkie de Jong,,False,False
3869321,48,14,Argentina,Rodrigo Javier De Paul,,False,False
3869321,51,39,Netherlands,Memphis Depay,,True,False
3869321,51,45,Netherlands,Memphis Depay,,True,False
3869321,54,14,Netherlands,Nathan Aké,,True,False
3869321,54,18,Argentina,Lionel Andrés Messi Cuccittini,,False,False
3869321,56,3,Argentina,Rodrigo Javier De Paul,,True,False
3869321,60,51,Netherlands,Virgil van Dijk,,False,False
3869321,67,54,Argentina,Lionel Andrés Messi Cuccittini,,False,False
3869321,69,10,Netherlands,Teun Koopmeiners,,False,False
3869321,70,40,Netherlands,Denzel Dumfries,,False,False
3869321,76,43,Netherlands,Steven Berghuis,,False,False
3869321,79,6,Netherlands,Wout Weghorst,,False,False
3869321,80,37,Argentina,Leandro Daniel Paredes,,False,False
3869321,82,49,Netherlands,Wout Weghorst,,False,False
3869321,87,2,Netherlands,Steven Berghuis,,False,False
3869321,87,57,Argentina,Leandro Daniel Paredes,Yellow Card,False,False
3869321,90,39,Argentina,Nicolás Hernán Otamendi,,False,False
3869321,93,35,Argentina,Enzo Fernandez,,False,False
3869321,95,2,Netherlands,Denzel Dumfries,,False,False
3869321,97,15,Argentina,Lautaro Javier Martínez,,True,False
3869321,97,40,Netherlands,Steven Berghuis,,False,False
3869321,98,36,Argentina,Lionel Andrés Messi Cuccittini,,False,False
3869321,99,7,Argentina,Germán Alejandro Pezzella,,False,False
3869321,102,29,Netherlands,Cody Mathès Gakpo,,True,False
3869321,92,9,Netherlands,Cody Mathès Gakpo,,False,False
3869321,94,5,Argentina,Leandro Daniel Paredes,,False,False
3869321,97,4,Netherlands,Jurriën David Norman Timber,,False,False
3869321,98,25,Argentina,Nicolás Hernán Otamendi,,False,False
3869321,99,10,Netherlands,Denzel Dumfries,,False,False
3869321,99,57,Netherlands,Luuk de Jong,,True,False
3869321,99,59,Netherlands,Jurriën David Norman Timber,,False,False
3869321,102,33,Netherlands,Denzel Dumfries,,False,False
3869321,102,56,Netherlands,Jurriën David Norman Timber,,False,False
3869321,104,33,Netherlands,Denzel Dumfries,,True,False
3869321,105,22,Netherlands,Cody Mathès Gakpo,,False,False
3869321,106,51,Argentina,Nicolás Alejandro Tagliafico,,True,False
3869321,108,33,Netherlands,Cody Mathès Gakpo,,False,False
3869321,110,6,Netherlands,Wout Weghorst,,False,False
3869321,111,20,Argentina,Germán Alejandro Pezzella,Yellow Card,False,False
3869321,112,15,Netherlands,Nathan Aké,,False,False
3869321,113,14,Netherlands,Frenkie de Jong,,False,False
3869321,116,25,Netherlands,Luuk de Jong,,False,False
3857265,0,17,Poland,Jakub Kamiński,,False,False
3857265,1,22,Poland,Piotr Zieliński,,False,False
3857265,3,8,Mexico,Hirving Rodrigo Lozano Bahena,,False,False
3857265,4,45,Poland,Robert Lewandowski,,False,False
3857265,13,45,Poland,Kamil Glik,,False,False
3857265,16,48,Poland,Matty Cash,,False,False
3857265,22,17,Mexico,Henry Josué Martín Mex,,False,False
3857265,24,49,Mexico,Jorge Eduardo Sánchez Ramos,,False,False
3857265,25,9,Poland,Bartosz Bereszyński,,False,False
3857265,26,23,Poland,Grzegorz Krychowiak,,False,False
3857265,27,14,Mexico,Jesús Daniel Gallardo Vasconcelos,,False,False
3857265,28,10,Mexico,Jorge Eduardo Sánchez Ramos,Yellow Card,False,False
3857265,37,26,Poland,Grzegorz Krychowiak,,False,False
3857265,41,48,Mexico,Hirving Rodrigo Lozano Bahena,,False,False
3857265,47,54,Mexico,César Jasib Montes Castro,,False,False
3857265,48,23,Mexico,Jorge Eduardo Sánchez Ramos,,False,False
3857265,53,9,Mexico,Héctor Alfredo Moreno Herrera,Yellow Card,False,False
3857265,62,54,Poland,Sebastian Szymański,,False,False
3857265,64,41,Poland,Jakub Kamiński,,False,False
3857265,67,6,Poland,Matty Cash,,False,False
3857265,69,47,Poland,Grzegorz Krychowiak,,False,False
3857265,71,23,Mexico,Carlos Alberto Rodríguez Gómez,,False,False
3857265,72,56,Poland,Jakub Kamiński,,False,False
3857265,74,34,Poland,Bartosz Bereszyński,,False,True
3857265,75,9,Poland,Przemysław Frankowski,Yellow Card,False,False
3857265,76,8,Mexico,César Jasib Montes Castro,,False,False
3857265,80,15,Mexico,Edson Omar Álvarez Velázquez,,False,False
3857265,86,23,Mexico,Hirving Rodrigo Lozano Bahena,,False,False
3857265,92,20,Mexico,Hirving Rodrigo Lozano Bahena,,False,False
3857301,12,16,Qatar,Abdelkarim Hassan Al Haj Fadlalla,,True,False
3857301,13,19,Senegal,Kalidou Koulibaly,,False,False
3857301,19,12,Qatar,Ismaeel Mohammad Mohammad,Yellow Card,False,False
3857301,21,5,Qatar,Almoez Ali Zainalabiddin Abdulla,,False,False
3857301,21,53,Senegal,Famara Diedhiou,,False,False
3857301,23,8,Qatar,Homam Alamin Ahmed,,False,False
3857301,29,42,Senegal,Boulaye Dia,Yellow Card,False,False
3857301,32,36,Qatar,Boualem Khoukhi,,False,False
3857301,36,38,Senegal,Krépin Diatta,,False,False
3857301,46,26,Qatar,Homam Alamin Ahmed,Yellow Card,False,False
3857301,49,48,Senegal,Famara Diedhiou,,False,False
3857301,50,20,Senegal,Youssouf Sabaly,,False,False
3857301,51,45,Senegal,Ismail Jakobs,Yellow Card,False,False
3857301,53,53,Senegal,Ismail Jakobs,,False,False
3857301,65,27,Qatar,Hassan Khalid Al Heidos,,True,False
3857301,71,19,Senegal,Nampalys Mendy,,False,False
3857301,72,45,Qatar,Pedro Miguel Correia,,False,False
3857301,74,43,Qatar,Mohammed Muntari,,True,False
3857301,75,5,Senegal,Boulaye Dia,,False,False
3857301,76,31,Senegal,Cheikh Ahmadou Bamba Mbacke Dieng,,False,False
3857301,80,0,Qatar,Akram Hassan Afif,,False,False
3857301,86,47,Senegal,Pathé Ismaël Ciss,Yellow Card,False,False
3857301,89,45,Senegal,Cheikh Ahmadou Bamba Mbacke Dieng,,True,False
3857301,90,3,Qatar,Assim Omer Al Haj Madibo,Yellow Card,True,False
3857258,0,23,Serbia,Aleksandar Mitrović,,False,False
3857258,0,45,Brazil,Neymar da Silva Santos Junior,,False,False
3857258,1,5,Brazil,Raphael Dias Belloli,,False,False
3857258,5,29,Serbia,Strahinja Pavlović,Yellow Card,False,False
3857258,7,23,Brazil,Richarlison de Andrade,,True,False
3857258,10,25,Brazil,Lucas Tolentino Coelho de Lima,,False,False
3857258,15,57,Brazil,Alex Sandro Lobo Silva,,False,False
3857258,16,41,Serbia,Nikola Milenković,,False,False
3857258,18,5,Serbia,Saša Lukić,,False,False
3857258,27,4,Serbia,Nikola Milenković,,False,False
3857258,31,26,Serbia,Saša Lukić,,False,False
3857258,41,57,Serbia,Andrija Živković,,False,False
3857258,48,10,Serbia,Nemanja Gudelj,Yellow Card,False,False
3857258,55,58,Serbia,Saša Lukić,,False,False
3857258,58,58,Serbia,Dušan Tadić,,False,False
3857258,63,45,Serbia,Nikola Milenković,,False,False
3857258,88,37,Brazil,Gabriel Teodoro Martinelli Silva,,False,False
3857258,93,17,Brazil,Frederico Rodrigues Santos,,False,False
3857258,96,13,Brazil,Gabriel Fernando de Jesus,,False,False
3869151,4,36,Australia,Mitchell Thomas Duke,,False,False
3869151,6,38,Australia,Keanu Baccus,,False,False
3869151,8,45,Australia,Keanu Baccus,,False,False
3869151,9,44,Argentina,Julián Álvarez,,False,False
3869151,10,39,Australia,Aaron Mooy,,True,False
3869151,13,47,Australia,Keanu Baccus,,True,False
3869151,14,11,Australia,Jackson Irvine,Yellow Card,False,False
3869151,28,29,Australia,Mathew Leckie,,False,False
3869151,30,45,Argentina,Marcos Javier Acuña,,False,False
3869151,33,27,Australia,Aziz Eraltay Behich,,False,False
3869151,36,31,Australia,Keanu Baccus,,False,False
3869151,37,20,Australia,Miloš Degenek,Yellow Card,False,False
3869151,38,18,Argentina,Marcos Javier Acuña,,False,False
3869151,46,26,Australia,Mitchell Thomas Duke,,False,False
3869151,51,14,Australia,Keanu Baccus,,False,False
3869151,53,34,Australia,Riley McGree,,False,False
3869151,54,11,Argentina,Julián Álvarez,,False,True
3869151,59,38,Australia,Mathew Leckie,,False,False
3869151,61,28,Argentina,Cristian Gabriel Romero,,False,False
3869151,66,31,Argentina,Nicolás Hernán Otamendi,,False,False
3869151,68,54,Argentina,Marcos Javier Acuña,,False,True
3869151,72,32,Argentina,Lautaro Javier Martínez,,True,False
3869151,74,40,Australia,Jackson Irvine,,True,False
3869151,76,55,Australia,Aaron Mooy,,False,False
3869151,81,39,Argentina,Enzo Fernandez,,False,False
3869151,85,47,Australia,Fran Karačić,,False,False
3869151,89,5,Australia,Harry Souttar,,False,False
3857286,0,25,Ecuador,Pervis Josué Estupiñán Tenorio,,False,False
3857286,1,26,Qatar,Pedro Miguel Correia,,False,False
3857286,9,24,Qatar,Bassam Hisham Al Rawi,,False,False
3857286,14,17,Qatar,Saad Abdullah Al Sheeb,Yellow Card,False,False
3857286,18,45,Qatar,Abdulaziz Hatem Mohammed Abdullah,,False,False
3857286,21,6,Qatar,Almoez Ali Zainalabiddin Abdulla,Yellow Card,False,False
3857286,23,43,Ecuador,Pervis Josué Estupiñán Tenorio,,False,False
3857286,24,44,Qatar,Homam Alamin Ahmed,,False,False
3857286,28,29,Ecuador,Moisés Isaac Caicedo Corozo,Yellow Card,False,False
3857286,33,21,Qatar,Pedro Miguel Correia,,False,False
3857286,35,47,Qatar,Karim Boudiaf,Yellow Card,False,False
3857286,38,51,Ecuador,Enner Remberto Valencia Lastra,,False,False
3857286,45,16,Ecuador,Angelo Smit Preciado Quiñónez,,False,False
3857286,47,28,Qatar,Abdulaziz Hatem Mohammed Abdullah,,False,False
3857286,48,51,Ecuador,Angelo Smit Preciado Quiñónez,,False,False
3857286,49,22,Ecuador,Jhegson Sebastián Méndez Carabalí,,False,False
3857286,47,27,Ecuador,Jhegson Sebastián Méndez Carabalí,,False,False
3857286,50,15,Qatar,Karim Boudiaf,,True,False
3857286,52,44,Qatar,Bassam Hisham Al Rawi,,True,False
3857286,54,11,Ecuador,Pervis Josué Estupiñán Tenorio,,False,False
3857286,55,37,Ecuador,Jhegson Sebastián Méndez Carabalí,Yellow Card,False,False
3857286,57,54,Qatar,Abdulaziz Hatem Mohammed Abdullah,,False,False
3857286,66,50,Qatar,Karim Boudiaf,,False,False
3857286,69,45,Qatar,Hassan Khalid Al Heidos,,False,False
3857286,71,33,Qatar,Pedro Miguel Correia,,False,False
3857286,76,47,Ecuador,José Adoni Cifuentes Charcopa,,False,False
3857286,76,55,Qatar,Akram Hassan Afif,Yellow Card,False,False
3857286,80,14,Ecuador,Gonzalo Jordy Plata Jiménez,,False,False
3857286,81,46,Qatar,Mohammed Waed Abdulwahhab Al Bayati,,False,False
3857286,83,22,Ecuador,José Adoni Cifuentes Charcopa,,False,False
3857286,92,30,Ecuador,Kevin José Rodríguez Cortez,,False,False
3857267,0,54,Ecuador,Angelo Smit Preciado Quiñónez,,False,False
3857267,7,1,Ecuador,Angelo Smit Preciado Quiñónez,,False,False
3857267,8,49,Senegal,Idrissa Gana Gueye,,False,False
3857267,14,36,Ecuador,Angelo Smit Preciado Quiñónez,,False,False
3857267,15,28,Ecuador,Michael Steveen Estrada Martínez,,False,False
3857267,16,3,Senegal,Ismaïla Sarr,,False,False
3857267,18,22,Ecuador,Gonzalo Jordy Plata Jiménez,,False,False
3857267,18,54,Senegal,Ismaïla Sarr,,False,False
3857267,26,44,Ecuador,Gonzalo Jordy Plata Jiménez,,False,False
3857267,29,34,Ecuador,Michael Steveen Estrada Martínez,,False,False
3857267,35,26,Ecuador,Michael Steveen Estrada Martínez,,False,False
3857267,35,40,Ecuador,Pervis Josué Estupiñán Tenorio,,False,False
3857267,40,54,Ecuador,Angelo Smit Preciado Quiñónez,,False,False
3857267,41,16,Ecuador,Piero Martín Hincapié Reyna,,False,False
3857267,49,10,Ecuador,Enner Remberto Valencia Lastra,,False,False
3857267,45,54,Senegal,Pathé Ismaël Ciss,,False,False
